001,005,007,008,035_##$a,040_##$a,040_##$c,040_##$d,043_##$a,245_0*$a,245_0*$b,245_0*$c,245_0*$h,245_0*$n,246_1#$a,246_1#$b,246_1#$i,246_13$a,246_13$n,246_3#$a,246_3#$n,246_30$a,260_##$a,260_##$b,260_##$c,300_##$a,300_##$b,300_##$c,440_#0$a,500_##$a,505_0#$a,505_1#$a,508_##$a,511_0#$a,511_2#$a,518_##$a,520_##$a,538_##$a,600_#7$0,600_#7$2,600_#7$a,600_#7$d,600_10$a,600_10$d,600_10$t,600_17$0,600_17$2,600_17$a,600_17$d,610_20$a,610_20$b,610_20$v,610_20$x,610_27$0,610_27$2,610_27$a,610_27$b,648_#7$2,648_#7$a,650_#0$a,650_#0$v,650_#0$x,650_#0$y,650_#0$z,650_#7$0,650_#7$2,650_#7$a,650_#7$x,650_00$a,650_00$b,650_00$c,650_00$d,651_#0$a,651_#0$v,651_#0$x,651_#0$y,651_#0$z,651_#7$0,651_#7$2,651_#7$a,651_#7$z,655_#7$0,655_#7$2,655_#7$a,700_0#$a,700_1#$a,700_1#$c,700_1#$d,700_1#$q,710_2#$a,710_2#$b,711_2#$a,711_2#$c,711_2#$d,740_* $a,905_##$a,948_1#$a,948_1#$b,948_1#$d,948_1#$e,948_1#$f,948_2#$a,948_2#$b,948_2#$d,948_2#$e,948_2#$f,948_2#$h,948_2#$x,948_3#$a,948_3#$h,948_3#$i,leader
4861936,20141227162434.0,vf|cbahou,031013q19801989xx 059 e          vleng d,(OCoLC)64036305;4861936;,NIC,NIC,,,AS&RC conference.,,"[Africana Studies and Research Center, Cornell University].",[videorecording] /,Tape 10,,,,Africana Studies and Research Center conference.,Tape 10,AS and RC conference.,Tape 10,,,,[Between 1980 and 1989?],1 videocassette (59 min.) :,"sd., col. ;",1/2 in.,,Title from label on videocassette.,,,,"Presented by Kamu B. Kokayi, Andre McLaughlin, Janis McManus.",,"Videotaped live at Africana Studies and Research Center, Cornell University.","These graduates reflect upon their experiences at the Africana Studies and Reaearch Center, Cornell University. Discuss the impact of the Center on their academic and career development.  Andre McLaughlin recounts her experiences and roles in the creation of the Center.",VHS.,,,,,,,,,,,,Cornell University,Africana Studies and Research Center,Congresses.,,(OCoLC)fst00635721,fast,Cornell University.,Africana Studies and Research Center,,,African Americans,Congresses.,Study and teaching,,,(OCoLC)fst00799707,fast,African Americans,Study and teaching,,,,,,,,,,,,,,(OCoLC)fst01423772,fast,Conference proceedings,,"Kokayi, Kamu B.;McLaughlin, Andre.;McManus, Janis.;",,,,Cornell University.,Africana Studies and Research Center.,,,,,,20031013,o,sok1,lts,,20040603;20141227;,a;m;,pd36;batch;,lts;lts;,?,?,addfast,,,,01818cgm a2200373 a 4500
4863726,20141227162515.0,vf|cbahou,031014q19801989xx 064 e          vleng d,(OCoLC)64036327;4863726;,NIC,NIC,,,AS&RC conference.,,"[Africana Studies and Research Center, Cornell University].",[videorecording] /,Tape 11,,,,Africana Studies and Research Center conference.,Tape 11,AS and RC conference.,Tape 11,,,,[Between 1980 and 1989?],1 videocassette (64 min.) :,"sd., col. ;",1/2 in.,,Title from label on videocassette.,,,,"Presented by Delores M. Mortimer, Frank Scruggs, Hoyt Fuller, Michael Thelwell.",,"Videotaped live at Africana Studies and Research Center, Cornell University.","These graduates of the Africana Studies and Research Center, Cornell University relate the Center's role as an integral, interdisciplinary approach to education. Also discuss possible avenues of growth and development for the Center. Michael Thelwell lectures on modernist Black literature, as wll as its social, political implications.",VHS.,,,,,,,,,,,,Cornell University,Africana Studies and Research Center,Congresses.,,(OCoLC)fst00635721,fast,Cornell University.,Africana Studies and Research Center,,,African Americans;American literature;Modernism (Literature);,Congresses.;Congresses.;Congresses.;,Study and teaching;African American authors;,,,(OCoLC)fst00799707;(OCoLC)fst00807114;(OCoLC)fst01024455;,fast;fast;fast;,African Americans;American literature;Modernism (Literature);,Study and teaching;African American authors;,,,,,,,,,,,,,,(OCoLC)fst01423772,fast,Conference proceedings,,"Mortimer, Delores M.;Scruggs, Frank.;Fuller, Hoyt.;Thelwell, Michael.;",,,,Cornell University.,Africana Studies and Research Center.,,,,,,20031014,o,sok1,lts,,20040603;20141227;,a;m;,pd36;batch;,lts;lts;,?,?,addfast,,,,02217cgm a2200433 a 4500
4863784,20141227162520.0,vf|cbahou,031014q19801989xx 064 e          vleng d,(OCoLC)64036333;4863784;,NIC,NIC,,,AS&RC conference.,,"[Africana Studies and Research Center, Cornell University].",[videorecording] /,Tape 12,,,,Africana Studies and Research Center conference.,Tape 12,AS and RC Conference.,Tape 12,,,,[Between 1980 and 1989?],1 videocassette (64 min.) :,"sd., col. ;",1/2 in.,,Title from label on videocassette.,,,,"Presented by Michael Thelwell, George Lamming, Daniel P. Kunene.",,"Videotaped live at Africana Studies and Research Center, Cornell University.",Michael Thelwell raises the issue of Black writers and their accountability to the Black community.  George Lamming examines the role of Carnival in Caribbean literature. Daniel P. Kunene lectures on the importance of being critical readers of Black literature.,VHS.,,,,,,,,,,,,,,,,,,,,,,African American authors;American literature;Caribbean literature;,Congresses.;Congresses.;Congresses.;,African American authors,,,(OCoLC)fst00799028;(OCoLC)fst00807114;(OCoLC)fst00847469;,fast;fast;fast;,African American authors;American literature;Caribbean literature;,African American authors,,,,,,,,,,,,,,(OCoLC)fst01423772,fast,Conference proceedings,,"Thelwell, Michael.;Lamming, George,;Kunene, Daniel P.;",,1927-,,Cornell University.,Africana Studies and Research Center.,,,,,,20031014,o,sok1,lts,,20040623;20141227;,a;m;,pl233;batch;,lts;lts;,,,addfast,,,,01881cgm a2200397 a 4500
4863801,20141227162522.0,vf|cbahou,031014q19801989xx 064 e          vleng d,(OCoLC)64036337;4863801;,NIC,NIC,,,AS&RC conference.,,"[Africana Studies and Research Center, Cornell University].",[videorecording] /,Tape 14,,,,Africana Studies and Research Center conference.,Tape 14,AS and RC Conference.,Tape 14,,,,[Between 1980 and 1989?],1 videocassette (64 min.) :,"sd., col. ;",1/2 in.,,Title from label on videocassette.,,,,"Presented by Opoku Agyeman, W. Ofuatey-Kodjoe, Ronald Walters.",,"Videotaped live at Africana Studies and Research Center, Cornell University.",Explore the topic of Pan-Africanism and its implications for future African development.,VHS.,,,,,,,,,,,,,,,,,,,,,,Pan-Africanism;African Americans;,Congresses.;Congresses.;,Social conditions,,,(OCoLC)fst00799698;(OCoLC)fst01051896;,fast;fast;,African Americans;Pan-Africanism;,Social conditions,,,,,,,,,,,,,,(OCoLC)fst01423772,fast,Conference proceedings,,"Agyeman, Opoku,;Ofuatey-Kodjoe, W.;Walters, Ronald W.;",,1942-,,Cornell University.,Africana Studies and Research Center.,,,,,,20031014,o,sok1,lts,,20040603;20141227;,a;m;,pd36;batch;,lts;lts;,?,?,addfast,,,,01560cgm a2200373 a 4500
4863817,20141227162523.0,vf|cbahou,031014q19801989xx 064 e          vleng d,(OCoLC)64036340;4863817;,NIC,NIC,,,AS&RC conference.,,"[Africana Studies and Research Center, Cornell University].",[videorecording] /,Tape 15,,,,Africana Studies and Research Center conference.,Tape 15,AS and RC conference.,Tape 15,,,,[Between 1980 and 1989?],1 videocassette (64 min.) :,"sd., col. ;",1/2 in.,,Title from label on videocassette.,,,,"Presented by Ronald W. Walters, Sylvia Wynter, Manny Marable, Willard R. Johnson.",,"Videotaped live at Africana Studies and Research Center, Cornell University.","Lectures on Pan-Africanism, Black self identity and intellectual affirmation, and political economy as it pertains to the Black community- nationally and globally.",VHS.,,,,,,,,,,,,,,,,,,,,,,Pan-Africanism;African Americans;African Americans;African Americans;African Americans;,Congresses.;Congresses.;Congresses.;Congresses.;Congresses.;,Politics and government;Social conditions;Economic conditions;Race identity;,,,(OCoLC)fst00799599;(OCoLC)fst00799659;(OCoLC)fst00799666;(OCoLC)fst00799698;(OCoLC)fst01051896;,fast;fast;fast;fast;fast;,African Americans;African Americans;African Americans;African Americans;Pan-Africanism;,Economic conditions;Politics and government;Race identity;Social conditions;,,,,,,,,,,,,,,(OCoLC)fst01423772,fast,Conference proceedings,,"Walters, Ronald W.;Wynter, Sylvia.;Marable, Manning,;Johnson, Willard R.,;",,1950-2011.;1935-;,,Cornell University.,Africana Studies and Research Center.,,,,,,20031014,o,sok1,lts,,20040602;20141227;,a;m;,pl233;batch;,lts;lts;,,,addfast,,,,02140cgm a2200457 a 4500
4863855,20141227162526.0,vf|cbahou,031014q19801989xx 065 e          vleng d,(OCoLC)64036346;4863855;,NIC,NIC,,,AS&RC conference.,,"[Africana Studies and Research Center, Cornell University].",[videorecording] /,Tape 16,,,,Africana Studies and Research Center conference.,Tape 16,AS and RC Conference.,Tape 16,,,,[Between 1980 and 1989?],1 videocassette (65 min.) :,"sd., col. ;",1/2 in.,,Title from label on videocassette.,,,,"Presented by Ronald W. Walters, Bernard Magubane, Georges Nzongola-Ntalaja.",,"Videotaped live at Africana Studies and Research Center, Cornell University.","Discuss the state of the African economy in historical, social, and political contexts. Proposed various solutions to strengthen and build economic stability in African community.",VHS.,,,,,,,,,,,,,,,,,,,,fast,Since 1960,Africa;Africa;Africa;,Congresses.;Congresses.;Congresses.;,Politics and government;Social conditions;Economic conditions;,1960-;1960-;1960-;,,,,,,,,,,,,,,,,,,,(OCoLC)fst01423772,fast,Conference proceedings,,"Walters, Ronald W.;Magubane, Bernard.;Nzongola-Ntalaja, Georges,;",,1944-,,Cornell University.,Africana Studies and Research Center.,,,,,,20031014,o,sok1,lts,,20040602;20141227;,a;m;,pl233;batch;,lts;lts;,,,addfast,,,,01651cgm a2200373 a 4500
4863923,20141227162534.0,vf|cbahou,031014q19801989xx 046 e          vleng d,(OCoLC)64036359;4863923;,NIC,NIC,,,AS&RC conference.,,"[Africana Studies and Research Center, Cornell University].",[videorecording] /,Tape 17,,,,Africana Studies and Research Center conference.,Tape 17,AS and RC conference.,Tape 17,,,,[Between 1980 and 1989?],1 videocassette (46 min.) :,"sd., col. ;",1/2 in.,,Title from label on videocassette.,,,,"Presented by Georges Nzongola-Ntalaja, William W. Sales, Jr.",,"Videotaped live at Africana Studies and Research Center, Cornell University.","Georges Nzongola-Ntalaja examines the relationship between Marxist theory and African economic development, and explores its many shortcomings. William W. Sales speaks on the development of African American communities under capitalism.",VHS.,,,,,,,,,,,,,,,,,,,,fast,Since 1960,Africa;Africa;Africa;African Americans;African Americans;,Congresses.;Congresses.;Congresses.;Congresses.;Congresses.;,Politics and government;Social conditions;Economic conditions;Economic conditions;Social conditions;,1960-;1960-;1960-;,,(OCoLC)fst00799599;(OCoLC)fst00799698;,fast;fast;,African Americans;African Americans;,Economic conditions;Social conditions;,,,,,,,,,,,,,,(OCoLC)fst01423772,fast,Conference proceedings,,"Nzongola-Ntalaja, Georges,;Sales, William W.;",,1944-,,Cornell University.,Africana Studies and Research Center.,,,,,,20031014,o,sok1,lts,,20040602;20141227;,a;m;,pl233;batch;,lts;lts;,,,addfast,,,,01951cgm a2200409 a 4500
4960024,20141228082913.0,vf|cbahou,031219s1988    xx 070            vleng d,(OCoLC)54049158;4960024;,NIC,NIC,,n-us---,Dr. Ben's retirement colloquium,,"[Africana Studies and Research Center, Cornell University].",[videorecording] /,,,,,,,,,,,,[1988],1 videocassette (117 min.) :,"sd., col. ;",1/2 in.,,"Title from videocassette label.;""5/6/88."";Videotaped live on May 7, 1988 at the Africana Studies and Research Center, Cornell University.;",,,,,,,"Various individuals engage in speaking, singing, and making presentations in honor of Dr. Ben Jochannan.",VHS.,,,,,"Ben-Jochannan, Yosef.",,,(OCoLC)fst00002117,fast,"Ben-Jochannan, Yosef",,,,,,,,,,,,Historians;African Americans;Racism;,Biography.,History.,,United States;United States.;,(OCoLC)fst00799558;(OCoLC)fst00957686;(OCoLC)fst01086509;(OCoLC)fst01086616;,fast;fast;fast;fast;,African Americans;Historians;Race relations;Racism;,,,,,,United States,,Race relations.,,,(OCoLC)fst01204155,fast,United States,,(OCoLC)fst01423686;(OCoLC)fst01411628;,fast;fast;,Biography;History;,,,,,,Cornell University.,Africana Studies and Research Center.,,,,,,20031219,o,sok1,lts,,20040601;20141227;,a;m;,pd36;batch;,lts;lts;,?,?,addfast,,,,01672cgm a2200421 a 4500
4973686,20141228085329.0,vf cbahom,040115s1984    xxu--- e          vleng d,(OCoLC)54862489;4973686;,NIC,NIC,,n-us---,Now is the time,1984 Black presidential candidate the Rev. Jesse Jackson /,"[Africana Studies and Research Center, Cornell University].",[videorecording] :,,,,,,,,,1984 Black presidential candidate the Rev. Jesse Jackson,,,[1984],1 videocassette (90 min.) :,"sd., col. ;",1/2 in.,,Title from data sheet.,,,,Jesse Jackson.,,"Videotaped live on March 27, 1984 at Africana Studies and Research Center, Cornell University.",The Rev. Jesse Jackson discussed the plight of Balck America and what must be done in order to change it.  Addressed the issue of advocacy for education instead of jail systems as well as America's role with foreign nations.,VHS.,,,,,"Jackson, Jesse,",1941-,,(OCoLC)fst00009200,fast,"Jackson, Jesse,",1941-,,,,,,,,,,,Presidents;African American politicians.;African Americans;African Americans;,,Election.;Politics and government.;Education.;,,United States,(OCoLC)fst00799310;(OCoLC)fst00799600;(OCoLC)fst00799659;(OCoLC)fst01075747;,fast;fast;fast;fast;,African American politicians;African Americans;African Americans;Presidents;,Education;Politics and government;Election;,,,,,,,,,,(OCoLC)fst01204155,fast,United States,,,,,,"Jackson, Jesse,",,1941-,,Cornell University.,Africana Studies and Research Center.,,,,,,20040115,o,sok1,lts,,20040603;20141227;,a;m;,cs269;batch;,lts;lts;,,,addfast,,,,01930cgm a2200421 a 4500
5659106,20141229133508.0,vf cbahom,050901s1990    xxu071            vleng d,(OCoLC)61448811;5659106;,NIC,NIC,,n-us---,James Meredith's speech against affirmative action,,"Africana Studies and Research Center, Cornell University.",[videorecording] /,,,,,,,,,,,,1990.,1 videocassette (71 min.) :,"sd., col. ;",1/2 in.,Africana Studies and Research Center colloquium series,Title from videocassette label.,,,,"Speaker, James Meredith.",,"Videotaped at Africana Studies and Research Center, Cornell University on October 17, 1990.","James Mereth adds to the debate his own viewpoint against affirmative action: issues of dependence, equality, advantage and convenience.",VHS.,,,,,,,,,,,,,,,,,,,,,,Affirmative action programs;Racism;,,,,United States.;United States.;,(OCoLC)fst00798899;(OCoLC)fst01086616;,fast;fast;,Affirmative action programs;Racism;,,,,,,Affirmative action programs in education,,,,United States.,(OCoLC)fst01204155,fast,United States,,,,,,"Meredith, James,",,1933-,,Cornell University.,Africana Studies and Research Center.,,,,,,20050901,o,sok1,lts,,20141229,m,batch,lts,,,addfast,,,,01481cgm a2200349 a 4500
5676065,20141229140714.0,vf cbahom,050927s1988    xxu058            vleng d,5676065;(OCoLC)74929820;,NIC,NIC,,f-sa---,Apartheid forum,Cornell African Students Association /,"Africana Studies and Research Center, Cornell University.",[videorecording] :,,,,,,,,,,,,1988.,1 videocassette (58 min.) :,"sd., col. ;",1/2 in.,Africana Studies and Research Center colloquium series,Title from videocasette label.,,,,"Locksley Edmonson, Sithole (representative for the ANC), Ann Ngutshana, Roy Gentle, Biodun Jeylfo, Kojo Busia.",,"Videotaped at Africana Studies and Research Center, Cornell University on November 19, 1988.","Discussions covering issues of Apartheid in South Africa and its relationship to the rest of the world, and an analysis of global perspectives on Apartheid.",VHS.,,,,,,,,,,,,,,,,,,,,,,Apartheid;Apartheid;,,Social aspects,,South Africa.;South Africa.;,(OCoLC)fst00811112;(OCoLC)fst00811125;,fast;fast;,Apartheid;Apartheid;,Social aspects,,,,,,,,,,(OCoLC)fst01204616,fast,South Africa,,,,,,"Edmonson, Locksley.",,,,Cornell University.,Africana Studies and Research Center.,,,,,,20050927,o,sok1,lts,,20141229,m,batch,lts,,,addfast,,,,01514cgm a2200337 a 4500
5014844,20141228113155.0,vf|cbahou,040225s2003    xx 100 e          vleng d,(OCoLC)64054804;5014844;,NIC,NIC,,n-us---,The souls of Black folk - 100 years,W.E.B. DuBois' concept of the color into the 21st century : fall 2003 Africana Studies Research Center colloquium celebrating the life and ideas of W.E.B. DuBois in the 21st century /,"[Africana Studies and Research Center, Cornell University].",[videorecording] :,,,,,,,,,Fall 2003 Africana Studies and Research Center colloquium celebrating the life and ideas of W.E.B. DuBois in the 21st century;Celebrating the life and ideas of W.E.B. DuBois in the 21st century;W.E.B. DuBois' concept of the color into the 21st century;,,,2003.,1 videocassette (100 min.) :,"sd., col. ;",1/2 in.,,Title from label on videocassette.,,,,"Presented by James Turner (professor, Africana Studies and Research Center, Cornell University).",,"Videotaped live on Octover 22, 2003 at Africana Studies and Research Center, Cornell University.","James Turner relates the legacy of DuBois to the study of race in American as a social phenomena and a marker of social inequity. Focuses on DuBois' three works: The Philadelphia negro, Conservation of races, and Of our spiritual strivings.",VHS.,,,,,,,,,,,,,,,,,,,,,,African Americans;African Americans;,Congresses.;Congresses.;,Race identity,,,(OCoLC)fst00799558;(OCoLC)fst00799666;(OCoLC)fst01086509;,fast;fast;fast;,African Americans;African Americans;Race relations;,Race identity,,,,,United States,Congresses.,Race relations,,,(OCoLC)fst01204155,fast,United States,,(OCoLC)fst01423772,fast,Conference proceedings,,"Turner, James,;Du Bois, W. E. B.;",,1940-;1868-1963.;,"(William Edward Burghardt),",Cornell University.,Africana Studies and Research Center.,,,,,,20040225,o,sok1,lts,,20040603;20141228;,a;m;,pd36;batch;,lts;lts;,?,?,addfast,,,,02319cgm a2200421 a 4500
5014631,20151222104353.0,vf cbahom,040225s2003    xxu102 e          vleng d,(OCoLC)54545097;5014631;,NIC,NIC,,fc-----;cc-----;,Central Africa and the Caribbean,cultural interconnections /,"[Africana Studies and Research Center, Cornell University].",[videorecording] :,,,,,,,,,,,,[2003],1 videocassette (102 min.) :,"sd., col. ;",1/2 in.,,Title from data sheet.,,,,Maureen Warner-Lewis.,,"Videotaped live on October 21, 2003 at Africana Studies and Research Center, Cornell University.",Discusses the remnants of Central African culture in Caribbean culture through music and dance. Addresses a bond between African and Caribbean cultures.,VHS.,,,,,,,,,,,,,,,,,,,,,,,,,,,(OCoLC)fst00862898;(OCoLC)fst01007815;,fast;fast;,Civilization;Manners and customs;,,,,,,"Africa, Central;Africa, Central;Caribbean Area;Caribbean Area;",,Civilization.;Social life and customs.;Civilization.;Social life and customs.;,,,(OCoLC)fst01239510;(OCoLC)fst01244080;,fast;fast;,"Africa, Central;Caribbean Area;",,,,,,"Warner-Lewis, Maureen.",,,,Cornell University.,Africana Studies and Research Center.,,,,,,20040225,o,sok1,lts,,20040604;20141228;,a;m;,pd36;batch;,lts;lts;,?,?,addfast,,,,01580cgm a2200373 a 4500
